Tutorial Group,Team Assigned,Student ID,School,Name,Gender,CGPA
G-103,Team 05,3932,WKW SCI,Vy Nguyen,M,4.11
G-103,Team 05,4821,CoB (NBS),Samantha Khan,F,4.19
G-103,Team 05,5970,SBS,Layla Fisher,F,4.01
G-103,Team 06,1787,CEE,Xiao Wei Tan,M,3.95
G-103,Team 06,1847,CoE,Talha Iqbal,M,4.11
G-103,Team 06,4612,MAE,Kylie Chen,F,4.15
G-103,Team 06,4837,SBS,Yuna Wong,F,4.07
G-103,Team 06,4964,CCDS,Hannah Sanders,F,4.2
G-103,Team 07,1613,SBS,Graham Jackson,M,3.97
G-103,Team 07,2099,CCDS,Fahim Hussein,M,4.03
G-103,Team 07,2602,CCDS,Fatima Baig,F,4.25
G-103,Team 07,40,LKCMedicine,Shiloh Lin,F,4.05
G-103,Team 07,4051,MAE,Fatima Malik,F,4.18
G-103,Team 08,3554,CCDS,Asha Mehta,F,4.52
G-103,Team 08,397,CoB (NBS),Chong Wang,M,4.25
G-103,Team 08,4224,SoH,Ethan White,M,4.11
G-103,Team 08,5483,MAE,Camila Li,F,4.27
G-103,Team 08,952,MSE,Nadia Binti Zulkifli,F,3.87
G-103,Team 09,1202,SSS,Maya Gonzales,F,4.22
G-103,Team 09,1495,CCDS,Amira Tan,F,4.15
G-103,Team 09,1551,CCEB,Maggie Kwan,F,3.91
G-103,Team 09,2189,CoB (NBS),Zachary Lee,M,4.11
G-103,Team 09,4809,EEE,Vikram Singh,M,4.13
G-103,Team 10,1553,EEE,Isaac Thompson,M,4.03
G-103,Team 10,2302,CEE,Yvonne Ng,F,3.8
G-103,Team 10,4181,CoB (NBS),Simon Lee,M,4.02
G-103,Team 10,5493,CCEB,Amna Bukhari,F,4.11
G-103,Team 10,5627,SSS,Anjali Singh,F,4.16
G-104,Team 01,2204,EEE,Anaya Singh,F,4.0
G-104,Team 01,2932,SSS,Gracelyn Dela Cruz,F,3.96
G-104,Team 01,3595,NIE,Eamon Liu,M,4.16
G-104,Team 01,5020,NIE,Xena Reed,F,4.11
G-104,Team 01,5596,CCDS,Jason Tan,M,4.16
G-104,Team 02,238,CCEB,Prashant Joshi,M,4.03
G-104,Team 02,2622,EEE,Priya Roy,F,4.11
G-104,Team 02,2898,SSS,Nancy Yeo,F,4.08
G-104,Team 02,3080,NIE,Tara Wati,F,3.85
G-104,Team 02,4988,CCDS,Rafael Wong,M,4.11
G-104,Team 03,1600,WKW SCI,Sophia Taylor,F,4.06
G-104,Team 03,2962,CoE,Jun Zhang,M,4.19
G-104,Team 03,3937,SSS,Nisha Yadav,F,4.18
G-104,Team 03,4403,EEE,Ying Zhang,F,4.18
G-104,Team 03,759,CCDS,Daniel Adams,M,4.05
G-104,Team 04,2273,SSS,Samantha Ong,F,4.1
G-104,Team 04,3665,CCDS,Shahid Ali,M,4.11
G-104,Team 04,4664,CoE,Lance Alvarado,M,4.04
G-104,Team 04,82,SSS,Giselle Wu,F,4.14
G-104,Team 04,832,SPMS,Sarah Liu,F,4.09
G-104,Team 05,1375,CEE,Pallavi Mehta,F,4.09
G-104,Team 05,2556,MAE,Chloe Wu,F,4.03
G-104,Team 05,3268,CoB (NBS),Gideon Torres,M,4.04
G-104,Team 05,5570,SPMS,Gideon Zhang,M,4.01
G-104,Team 05,5962,CoB (NBS),Madison Scott,F,3.92
G-104,Team 06,1950,MAE,Lila Wu,F,4.06
G-104,Team 06,3050,CCEB,Nia Wong,F,3.95
G-104,Team 06,33,ASE,Waleed Malik,M,4.15
G-104,Team 06,3873,CoB (NBS),Leo Pranata,M,4.2
G-104,Team 06,5263,CoB (NBS),Lily Ong,F,3.93
G-104,Team 07,1649,MAE,Vera Ong,F,4.09
G-104,Team 07,4894,CCDS,Fitri Binti Mohd,F,4.0
G-104,Team 07,5317,CoB (NBS),Zhen Zhang,M,4.06
G-104,Team 07,5685,CCEB,Maya Rahman,F,4.06
G-104,Team 07,90,ASE,Chandra Menon,M,4.03
G-104,Team 08,1395,SoH,Anil Reddy,M,4.14
G-104,Team 08,1542,WKW SCI,John Lim,M,3.95
G-104,Team 08,2562,SoH,Zainab Noor,F,4.0
G-104,Team 08,4187,SBS,Isha Verma,F,4.03
G-104,Team 08,5905,CCDS,Emi Yamashita,F,4.22
G-104,Team 09,1446,NIE,Dahlia Chen,F,4.04
G-104,Team 09,2653,CCDS,Chloe Tan,F,4.17
G-104,Team 09,3335,EEE,William Yip,M,4.22
G-104,Team 09,4349,WKW SCI,Benjamin Huang,M,4.11
G-104,Team 09,5684,SoH,Emily Johnson,F,4.03
G-104,Team 10,1891,MAE,Ryder Ward,M,4.15
G-104,Team 10,2233,SBS,Chloe Scott,F,3.85
G-104,Team 10,4001,SoH,Ashna Mehta,F,4.06
G-104,Team 10,4039,CCDS,Anita Lim,F,4.06
G-104,Team 10,5540,EEE,Kamran Farooq,M,4.01
G-105,Team 01,1490,EEE,Amit Agarwal,M,4.15
G-105,Team 01,1927,MSE,Dao Tran,M,4.15
G-105,Team 01,28,CoB (NBS),Claudia Tan,F,4.09
G-105,Team 01,4364,MAE,Charlotte Gonzalez,F,4.22
G-105,Team 01,5816,CCDS,Bennett Liu,M,4.14
G-105,Team 02,1529,CCDS,Devansh Mehta,M,4.0
G-105,Team 02,3970,CoB (NBS),Cora Zhang,F,4.15
G-105,Team 02,4869,SPMS,Kiran Rao,M,4.15
G-105,Team 02,5218,MAE,Julia Tan,F,4.04
G-105,Team 02,5339,SoH,Callum Williams,M,4.19
G-105,Team 03,2913,SoH,Kunal Mehta,M,4.12
G-105,Team 03,3728,MAE,Lola Zhang,F,4.22
G-105,Team 03,4758,CoB (NBS),Ping An,F,4.1
G-105,Team 03,5003,CCDS,Imran Bin Zahid,M,4.3
G-105,Team 03,800,CoE,Ricky Chen,M,4.09
G-105,Team 04,2392,SoH,Max Johnson,M,4.21
G-105,Team 04,3668,ADM,Saad Javed,M,4.15
G-105,Team 04,4431,SBS,Chen Li,F,4.12
G-105,Team 04,5377,CCDS,Yang Jun,M,4.17
G-105,Team 04,951,SSS,Nisha Bansal,F,4.15
G-105,Team 05,1043,MAE,Logan Martin,M,4.12
G-105,Team 05,1141,SSS,Mei Chen,F,4.02
G-105,Team 05,1789,NIE,Dallas Liu,M,4.05
G-105,Team 05,2161,EEE,Tessa Li,F,4.14
G-105,Team 05,5565,ASE,Yumi Tanaka,F,4.03
G-105,Team 06,1803,EEE,Isabella Rodriguez,F,3.86
G-105,Team 06,2010,CEE,Trung Le,M,4.06
G-105,Team 06,3345,CCEB,Vira Dwi,F,3.8
G-105,Team 06,463,MAE,Arjun Nair,M,3.92
G-105,Team 06,5909,SSS,Aditi Kumar,F,4.01
G-105,Team 07,1974,CEE,Ronald Tan,M,4.05
G-105,Team 07,2728,EEE,Daphne Li,F,4.26
G-105,Team 07,2732,SSS,Addison Lin,F,4.02
G-105,Team 07,4589,CCEB,Sabrina Zhao,F,4.11
G-105,Team 07,500,CoB (NBS),Vincent Wong,M,4.01
G-105,Team 08,1564,EEE,Amina Binti Zain,F,4.15
G-105,Team 08,3415,CCDS,Tatum Roberts,F,4.06
G-105,Team 08,5355,CoB (NBS),Nicolas Ramos,M,4.14
G-105,Team 08,5770,NIE,Qiana Lestari,F,4.25
G-105,Team 08,5950,CEE,James Jackson,M,4.09
G-105,Team 09,1007,CoB (NBS),Jonathan Wu,M,4.09
G-105,Team 09,1550,CEE,Chen Bo,M,4.17
G-105,Team 09,333,CCDS,Maya Torres,F,3.92
G-105,Team 09,4188,SSS,Sophie Reed,F,4.23
G-105,Team 09,5029,WKW SCI,Olivia Miller,F,3.87
G-105,Team 10,3108,SSS,Pallavi Kumar,F,4.1
G-105,Team 10,401,CoB (NBS),Haruki Suzuki,M,4.01
G-105,Team 10,4510,SBS,Kylie Zhang,F,4.04
G-105,Team 10,4744,CCDS,Alyssa Tan,F,4.1
G-105,Team 10,5797,MAE,Shahid Raza,M,4.02
G-106,Team 01,2147,WKW SCI,Hafiz Ahmad,M,4.14
G-106,Team 01,3583,CCEB,Aria Lee,F,3.88
G-106,Team 01,4438,EEE,Noel Pineda,M,4.19
G-106,Team 01,4783,MAE,Rahul Mehta,M,4.08
G-106,Team 01,4934,CCEB,Arya Kapoor,F,3.97
G-106,Team 02,1470,CCEB,Tania Ng,F,4.15
G-106,Team 02,2370,MAE,Zedrick Ong,M,4.05
G-106,Team 02,2385,ADM,Hoang Nguyen,M,4.02
G-106,Team 02,3654,CCDS,Aria Tan,F,4.04
G-106,Team 02,3686,EEE,Cole Huang,M,4.19
G-106,Team 03,1580,WKW SCI,Nikhil Sharma,M,4.11
G-106,Team 03,3001,CCDS,Piper Chen,F,4.15
G-106,Team 03,330,EEE,Dylan Li,M,3.9
G-106,Team 03,4387,CCEB,Kathy Tan,F,4.05
G-106,Team 03,4581,SPMS,Jai Mehta,M,4.0
G-106,Team 04,2112,SoH,Noah Morris,M,4.11
G-106,Team 04,3551,EEE,Harrison Moore,M,4.19
G-106,Team 04,4201,SPMS,Reyansh Iyer,M,4.14
G-106,Team 04,5088,CCEB,Neelam Rani,F,3.95
G-106,Team 04,850,CCDS,Sienna Lee,F,3.88
G-106,Team 05,1002,CCEB,Priya Nair,F,4.12
G-106,Team 05,164,LKCMedicine,Nisha Verma,F,4.18
G-106,Team 05,1888,CoE,Guofeng,F,4.15
G-106,Team 05,4732,EEE,Albert Wang,M,4.01
G-106,Team 05,5983,SPMS,Sergei Ivanovich,M,4.0
G-106,Team 06,113,MAE,Fahad Ali,M,4.19
G-106,Team 06,4317,CoB (NBS),Oliver Martinez,M,4.12
G-106,Team 06,5670,SoH,Miyu Nishimura,F,4.06
G-106,Team 06,5898,CCEB,Quinn Larson,F,4.12
G-106,Team 06,623,CoB (NBS),Minghao,F,4.0
G-106,Team 07,1730,CoB (NBS),Siddharth Gupta,M,4.14
G-106,Team 07,2588,SoH,Mira Binti Zaki,F,4.2
G-106,Team 07,2713,MAE,Kevin Wang,M,4.09
G-106,Team 07,4753,EEE,Zara Malik,F,3.9
G-106,Team 07,5657,SPMS,Charlotte Harris,F,4.02
G-106,Team 08,1294,MAE,Nolan Reyes,M,4.16
G-106,Team 08,1929,EEE,Kavitha Tan,F,4.3
G-106,Team 08,2144,CoE,Oscar Villanueva,M,4.19
G-106,Team 08,3330,SSS,Jingyi,F,4.15
G-106,Team 08,5093,MAE,Megan Zhao,F,4.01
G-106,Team 09,1168,NIE,Eun-Hee Kim,F,4.14
G-106,Team 09,3054,CCEB,Om Tan,M,4.15
G-106,Team 09,5089,MAE,Isla Lee,F,4.15
G-106,Team 09,5885,EEE,Jun Liu,F,3.9
G-106,Team 09,930,CoE,Jason Robinson,M,4.52
G-106,Team 10,1415,NIE,Cleo Morales,F,4.02
G-106,Team 10,1785,MAE,Gabriella Dela Cruz,F,4.01
G-106,Team 10,3008,CCDS,Thomas Harris,M,3.95
G-106,Team 10,3471,CCEB,Gandhi Saputra,M,3.95
G-106,Team 10,5676,EEE,Akemi Takahashi,F,4.12
G-107,Team 01,149,MAE,Ananya Roy,F,4.08
G-107,Team 01,2916,SSS,Omar Rivera,M,4.12
G-107,Team 01,5767,EEE,Carter Hall,M,4.14
G-107,Team 01,5790,CCEB,Cheryl Ong,F,4.0
G-107,Team 01,992,SSS,Amara Siti,F,4.03
G-107,Team 02,1979,NIE,Archer Powell,M,4.12
G-107,Team 02,2012,SSS,Charu Iyer,F,3.92
G-107,Team 02,4336,EEE,Xiangqi,M,4.0
G-107,Team 02,5645,CCEB,Le Van Minh,F,4.02
G-107,Team 02,754,MAE,Bria Tsai,F,4.23
G-107,Team 03,4040,CCEB,Rina Ali,F,4.09
G-107,Team 03,4572,EEE,Arjun Sinha,M,4.09
G-107,Team 03,4677,NIE,Emery Wu,M,4.1
G-107,Team 03,4901,MAE,Victoria Reyes,F,4.2
G-107,Team 03,5132,ASE,Min-Jung Kim,F,3.85
G-107,Team 04,1463,EEE,Xiao Zhang,M,4.02
G-107,Team 04,2292,CEE,Lily Lim,F,4.19
G-107,Team 04,4074,CEE,Daniel Tan,M,4.0
G-107,Team 04,895,CCEB,Saanvi Roy,F,4.25
G-107,Team 04,937,ASE,Nina Binti Noor,F,3.86
G-107,Team 05,1308,CCEB,Vera Chan,F,4.1
G-107,Team 05,180,CEE,Kai Qiang,M,4.04
G-107,Team 05,2445,SPMS,Chad Dela Cruz,M,4.02
G-107,Team 05,598,MSE,Riana Binti Abdul,F,4.25
G-107,Team 05,768,CoB (NBS),Kavita Singh,F,3.89
G-107,Team 06,1541,CCEB,Zulaikha Binti Rahman,F,4.0
G-107,Team 06,1968,SBS,Yumi Hayashi,F,3.89
G-107,Team 06,5804,SPMS,Liu Yang,M,4.16
G-107,Team 06,5960,CEE,Yuri Grigorev,M,4.1
G-107,Team 06,830,CCDS,Samreen Ali,F,4.07
G-107,Team 07,2196,SBS,Jia Li,F,4.03
G-107,Team 07,2471,CCDS,Nguyen Thi Hoa,F,3.87
G-107,Team 07,3973,WKW SCI,Karan Patel,M,4.14
G-107,Team 07,4621,SPMS,Amelia Lewis,F,4.22
G-107,Team 07,5335,SPMS,Qiang Zhang,M,4.2
G-107,Team 08,1033,WKW SCI,Tanishq Reddy,M,3.92
G-107,Team 08,2941,EEE,Xiaoling Chen,F,4.02
G-107,Team 08,3344,CCDS,Lana Tan,F,4.0
G-107,Team 08,3849,CCDS,Zane Wong,M,4.03
G-107,Team 08,4749,WKW SCI,Nina Zhao,F,4.15
G-107,Team 09,1212,CoB (NBS),Samantha Sanchez,F,4.25
G-107,Team 09,2877,CCDS,Hayden Wu,F,4.12
G-107,Team 09,3867,CoB (NBS),Zane Navarro,M,4.18
G-107,Team 09,4716,MAE,Joko Susanto,M,3.9
G-107,Team 09,5212,EEE,Sana Menon,F,4.22
G-107,Team 10,112,CoB (NBS),Misha Malik,F,4.14
G-107,Team 10,2334,EEE,Meera Gupta,F,4.04
G-107,Team 10,2475,SPMS,Madison Torres,F,4.12
G-107,Team 10,2715,MAE,Harvey Lim,M,3.88
G-107,Team 10,89,CoE,Suresh Bhat,F,4.14
G-108,Team 01,1923,CoB (NBS),Noah Gray,M,4.06
G-108,Team 01,2926,CCDS,Aarav Nair,M,3.89
G-108,Team 01,3128,EEE,Harini Nair,F,4.02
G-108,Team 01,3972,CEE,Malia Tan,F,4.08
G-108,Team 01,3985,SPMS,Asher Thompson,M,4.52
G-108,Team 02,1678,CCDS,Cameron Ward,M,4.19
G-108,Team 02,2511,EEE,Hana Watanabe,F,4.18
G-108,Team 02,3184,CCEB,Lindsey Lin,F,4.1
G-108,Team 02,5153,CoB (NBS),Caleb Parker,M,4.18
G-108,Team 02,5266,WKW SCI,Julian Wu,M,4.12
G-108,Team 03,2027,CCDS,Mason King,M,4.18
G-108,Team 03,2597,CCEB,Renee Lee,F,4.01
G-108,Team 03,2663,NIE,Liam Reddy,M,4.02
G-108,Team 03,3252,CoB (NBS),Samuel Lee,M,4.02
G-108,Team 03,4881,EEE,Maya Devi,F,4.0
G-108,Team 04,1538,EEE,Shreya Rani,F,4.22
G-108,Team 04,1941,CCEB,Sophia Lee,F,4.22
G-108,Team 04,2716,CoE,Liang Bo,M,4.19
G-108,Team 04,3276,CCDS,Shahril Bin Hamid,M,4.1
G-108,Team 04,5733,MAE,Chen Ming,M,4.11
G-108,Team 05,2130,SSS,Kendrick Alvarado,M,4.18
G-108,Team 05,2564,EEE,Tara Lim,F,4.19
G-108,Team 05,4297,MAE,Rizqi Bin Farhan,M,4.15
G-108,Team 05,4720,CoE,Qing Liu,F,4.11
G-108,Team 05,5322,SoH,Rajiv Nair,M,4.02
G-108,Team 06,1809,SSS,Ivy Wang,F,3.89
G-108,Team 06,2509,CoE,Hugo Long,M,4.06
G-108,Team 06,3193,SoH,Siti Aisya Binti Ibrahim,F,4.0
G-108,Team 06,3913,SSS,Randy Lim,M,3.88
G-108,Team 06,4890,WKW SCI,Rafika Binti Harun,F,3.9
G-108,Team 07,1339,SSS,Shun Takahashi,M,4.11
G-108,Team 07,1590,CCDS,Yan Mei,F,3.87
G-108,Team 07,3362,CCEB,Zeeshan Ahmed,M,4.06
G-108,Team 07,5110,SBS,Sheng Liu,F,4.14
G-108,Team 07,5576,MAE,Pooja Nair,F,4.03
G-108,Team 08,1905,MSE,Nadya Zainal,F,4.09
G-108,Team 08,2470,CoB (NBS),Riya Mehta,F,4.02
G-108,Team 08,3933,CEE,Matthew Martinez,M,4.57
G-108,Team 08,4495,CEE,Rajendra Kumar,M,4.01
G-108,Team 08,5469,CCDS,Sakura Yamamoto,F,4.21
G-108,Team 09,1643,SBS,Mae Chang,F,4.02
G-108,Team 09,2141,CEE,Raj Patel,M,3.8
G-108,Team 09,2303,CCDS,Ruby Diaz,F,4.12
G-108,Team 09,2362,EEE,Zheng Guo,M,4.08
G-108,Team 09,2614,SSS,Vidya Menon,F,4.07
G-108,Team 10,2616,SSS,Priya Menon,F,4.09
G-108,Team 10,3921,ADM,Camila Allen,F,4.0
G-108,Team 10,4574,CCDS,Hina Waseem,F,3.95
G-108,Team 10,5244,CEE,Nguyen Van Cuong,M,4.02
G-108,Team 10,5588,EEE,Shoji Takahashi,M,4.11
G-109,Team 01,1135,CEE,Sofia Wong,F,4.2
G-109,Team 01,1482,MSE,Asad Ali,M,4.11
G-109,Team 01,224,EEE,Alvin Dela Cruz,M,3.96
G-109,Team 01,4327,CCDS,Arav Singh,F,3.89
G-109,Team 01,4376,CCEB,Carmen Tan,F,4.3
G-109,Team 02,1330,EEE,Cheng Wei Yeo,M,4.2
G-109,Team 02,2958,CCDS,Ophelia Santos,F,4.01
G-109,Team 02,458,CCEB,Harlow Chen,F,4.26
G-109,Team 02,5595,CCDS,Sana Rehman,F,4.11
G-109,Team 02,686,NIE,Rameez Shah,M,3.96
G-109,Team 03,1426,CoB (NBS),Wendy Cheung,F,4.18
G-109,Team 03,1744,EEE,Fangling,M,4.05
G-109,Team 03,225,NIE,Shahril Bin Muni,M,4.05
G-109,Team 03,4225,CCEB,Liu Hong,F,4.12
G-109,Team 03,5620,MAE,Riya Verma,F,3.85
G-109,Team 04,1442,CCEB,Maya Binti Rahim,F,3.95
G-109,Team 04,1661,CoB (NBS),Suriya Tan,F,4.19
G-109,Team 04,3406,MAE,Ritika Joshi,F,3.9
G-109,Team 04,4098,WKW SCI,Shahrir Bin Rahman,M,3.9
G-109,Team 04,4933,EEE,Hussain Bin Mohd,M,4.0
G-109,Team 05,1409,CCEB,Miriam Tan,F,4.02
G-109,Team 05,150,EEE,Kong Wei Tan,M,4.22
G-109,Team 05,3429,CoB (NBS),Samantha Wilson,F,4.22
G-109,Team 05,3953,CoE,James Taylor,M,4.09
G-109,Team 05,4029,SSS,Nova Ong,F,4.08
G-109,Team 06,263,CCEB,Norah Ng,F,4.14
G-109,Team 06,3016,CEE,Kendrick White,M,4.0
G-109,Team 06,4954,CoB (NBS),Nori Matsuda,F,4.2
G-109,Team 06,5059,EEE,Logan Harris,M,4.22
G-109,Team 06,5313,MSE,Nia Carter,F,4.14
G-109,Team 07,114,EEE,Noah Harris,M,4.01
G-109,Team 07,1960,SPMS,Ajay Reddy,M,4.17
G-109,Team 07,2533,SPMS,Lina Teo,F,4.14
G-109,Team 07,5299,CoB (NBS),Ifti Binti Rahman,F,4.2
G-109,Team 07,695,CCEB,Xuefeng,F,4.0
G-109,Team 08,1956,CCEB,Zarina Binti Ibrahim,F,3.9
G-109,Team 08,3273,MAE,Kanti Gupta,F,4.17
G-109,Team 08,3662,CCDS,Nitin Chaudhary,M,4.01
G-109,Team 08,446,CoB (NBS),Hanh Pham,F,4.09
G-109,Team 08,892,EEE,Phan Van Hoa,M,4.17
G-109,Team 09,293,SBS,Claire Bennett,F,4.06
G-109,Team 09,3377,CCEB,Zoey Chen,F,4.15
G-109,Team 09,3577,CoB (NBS),Hana Takemura,F,4.11
G-109,Team 09,3729,CCDS,Kenta Suzuki,M,4.02
G-109,Team 09,5018,EEE,Raj Patel,M,4.05
G-109,Team 10,3169,SoH,Alina Smith,F,4.01
G-109,Team 10,3658,EEE,Alia Mohd,F,3.91
G-109,Team 10,4796,CoB (NBS),Cassidy Wang,F,4.12
G-109,Team 10,5411,CCDS,Cole Moore,M,4.17
G-109,Team 10,973,EEE,Zhi Wei Lim,M,4.22
G-110,Team 01,1313,CoE,Silas Kim,M,4.27
G-110,Team 01,3396,SoH,Wren Tsai,F,4.16
G-110,Team 01,4761,CoB (NBS),Rajesh Desai,M,3.95
G-110,Team 01,5349,MAE,Ying Mei,F,4.11
G-110,Team 01,5666,CCDS,Anya Bogdanova,F,3.94
G-110,Team 02,1186,CoE,Sarah Wang,F,4.17
G-110,Team 02,183,MAE,Madison Edwards,F,4.0
G-110,Team 02,2800,SSS,Eric Wong,M,4.01
G-110,Team 02,4135,CCDS,Anjali Sharma,F,4.1
G-110,Team 02,941,MSE,Jamal Bin Rahman,M,4.01
G-110,Team 03,3138,CCDS,Mizuki Yamashita,F,4.03
G-110,Team 03,3664,SSS,Kevin Ross,M,4.11
G-110,Team 03,547,MSE,Tobias Alonzo,M,4.16
G-110,Team 03,5776,MSE,Olga Reyes,F,4.06
G-110,Team 03,5940,MAE,Zara Binti,F,4.03
G-110,Team 04,1402,SPMS,Nora Alia,F,4.08
G-110,Team 04,1985,CEE,Chloe Turner,F,4.01
G-110,Team 04,2531,EEE,Anthony Liu,M,4.06
G-110,Team 04,4591,WKW SCI,Jaxon Lee,M,4.06
G-110,Team 04,812,CCDS,Quang Vu,F,4.14
G-110,Team 05,1262,LKCMedicine,Samuel Cook,M,4.02
G-110,Team 05,1511,SBS,Nadia Binti,F,4.03
G-110,Team 05,2975,EEE,Jia Wei,M,4.16
G-110,Team 05,3277,SBS,Akemi Watanabe,F,3.87
G-110,Team 05,827,CCDS,Sukanya Das,F,4.03
G-110,Team 06,3485,CEE,Nashit Lee,M,4.15
G-110,Team 06,3986,ASE,Glenn Wong,M,4.05
G-110,Team 06,4607,CoE,Fatima Binti,F,4.02
G-110,Team 06,5662,CoB (NBS),Rina Ahmad,F,4.01
G-110,Team 06,581,EEE,Wendy Chia,F,4.19
G-110,Team 07,3313,CEE,Nash Tan,M,4.06
G-110,Team 07,4221,CCEB,Emma Black,F,4.03
G-110,Team 07,4423,CoB (NBS),Laila Thomas,F,4.18
G-110,Team 07,5376,NIE,Vincent Lim,M,4.08
G-110,Team 07,5569,EEE,Riley Baker,F,4.03
G-110,Team 08,1019,CoB (NBS),Cheng Wu,F,4.01
G-110,Team 08,2275,MAE,Shi Wei Lim,M,4.1
G-110,Team 08,2481,NIE,Rohan Shah,M,4.18
G-110,Team 08,3031,CCEB,Brianna Foster,F,4.09
G-110,Team 08,3578,SSS,Yuna Takahashi,F,4.11
G-110,Team 09,1015,SSS,Nurul Izzah,F,4.03
G-110,Team 09,2044,CoB (NBS),Avery Chan,F,4.21
G-110,Team 09,2347,NIE,Gage Yang,M,4.01
G-110,Team 09,4295,SBS,Aubrey Davis,F,4.17
G-110,Team 09,4303,MAE,Jason Lam,M,4.0
G-110,Team 10,3249,CEE,Wei Jun,M,4.1
G-110,Team 10,3908,CoB (NBS),Alana Lee,F,4.19
G-110,Team 10,4858,CCEB,Ashlyn Wu,F,4.01
G-110,Team 10,5221,CCDS,Faisal Malik,M,4.15
G-110,Team 10,6000,SSS,Alaina Chang,F,4.15
G-111,Team 01,203,SSS,Angela Lim,F,4.04
G-111,Team 01,221,CoB (NBS),Jasmine Rivera,F,4.04
G-111,Team 01,2952,SPMS,Deng Jian,M,4.17
G-111,Team 01,444,CoE,Hao Xun,M,4.14
G-111,Team 01,5554,EEE,Caleb Gray,M,4.1
G-111,Team 02,1318,CoB (NBS),Mila Cook,F,4.12
G-111,Team 02,2043,EEE,Liam Wright,M,4.17
G-111,Team 02,2276,WKW SCI,Haruto Suzuki,M,4.04
G-111,Team 02,3771,SPMS,Oliver Chan,M,4.02
G-111,Team 02,4994,SSS,Madison Bailey,F,4.03
G-111,Team 03,2491,CoB (NBS),Penny Wong,F,4.25
G-111,Team 03,2865,EEE,Parker Martin,M,3.8
G-111,Team 03,5127,NIE,Hiroshi Matsumoto,M,3.87
G-111,Team 03,5213,SSS,Trisha Joshi,F,4.12
G-111,Team 03,5754,SoH,Gideon Green,M,4.15
G-111,Team 04,1682,ASE,Jaxon Green,M,4.02
G-111,Team 04,2103,SoH,Jaxon Wu,M,4.18
G-111,Team 04,3700,CoB (NBS),Shreya Iyer,F,4.08
G-111,Team 04,4568,CCDS,Chandni Verma,F,3.9
G-111,Team 04,5553,EEE,Tyler Reddy,M,4.15
G-111,Team 05,1149,SoH,Thomas Harris,M,4.15
G-111,Team 05,1621,ASE,Shinichi Nakagawa,M,4.17
G-111,Team 05,3481,MAE,Afreen Bukhari,M,4.12
G-111,Team 05,5599,MAE,Violet Perez,F,4.15
G-111,Team 05,582,CCDS,Sophie Mendoza,F,3.9
G-111,Team 06,343,CEE,Raghav Reddy,M,4.03
G-111,Team 06,377,ADM,Gina Wong,F,4.17
G-111,Team 06,4762,MAE,Nisha Malhotra,F,4.1
G-111,Team 06,5012,MAE,Silas Wu,M,4.02
G-111,Team 06,5698,WKW SCI,Tristan Young,M,3.89
G-111,Team 07,3119,CEE,Xiong Wei Tan,M,4.2
G-111,Team 07,4682,ADM,Lily Scott,F,4.03
G-111,Team 07,4962,MAE,Tae-Jin Kim,M,3.91
G-111,Team 07,5350,CEE,Tian Hua,M,4.09
G-111,Team 07,5638,MAE,Haojun,F,4.0
G-111,Team 08,2541,CoB (NBS),Wang Ming,M,4.22
G-111,Team 08,2754,CCDS,Ethan James,M,4.15
G-111,Team 08,4798,CCEB,Siti Nurhaliza Binti Idris,F,3.8
G-111,Team 08,5074,EEE,Willow Chen,F,4.25
G-111,Team 08,5663,ADM,Manisha Gupta,F,4.15
G-111,Team 09,2187,NIE,Dewi Sari,F,4.02
G-111,Team 09,2238,EEE,Hong Mei,F,4.22
G-111,Team 09,3295,CoB (NBS),Panshi,M,4.3
G-111,Team 09,3846,SSS,Mateo Huang,M,4.52
G-111,Team 09,4057,CCEB,Samira Khan,F,3.9
G-111,Team 10,1466,CoB (NBS),Kartik Reddy,M,4.3
G-111,Team 10,1902,SSS,Dylan Wang,M,4.02
G-111,Team 10,2822,SPMS,Aisha Ali,F,4.13
G-111,Team 10,2874,SBS,Harper Tan,F,3.92
G-111,Team 10,3532,EEE,Deena Binti Mohd,F,4.15
G-112,Team 01,1120,CCDS,Lincoln Yang,M,4.15
G-112,Team 01,1838,MAE,Sofia Khanna,F,4.01
G-112,Team 01,5343,SBS,Ursula Turner,F,4.04
G-112,Team 01,5830,MAE,Alice Wang,F,4.05
G-112,Team 01,5882,CCEB,Ryuu Tanaka,M,4.1
G-112,Team 02,2451,MAE,Fatima Noor,F,4.21
G-112,Team 02,4083,ADM,Sophia Moore,F,4.03
G-112,Team 02,486,SSS,Rocco Ong,M,4.09
G-112,Team 02,5038,CCDS,Ravi Deshmukh,M,4.2
G-112,Team 02,5487,MAE,Asha Tan,F,4.1
G-112,Team 03,1022,CoE,Riley Jackson,F,4.15
G-112,Team 03,1492,SPMS,Jackson Yang,M,4.04
G-112,Team 03,1723,EEE,Ashton Lee,M,4.03
G-112,Team 03,2654,MAE,Charlotte Robinson,F,4.09
G-112,Team 03,3907,SBS,Ritika Patel,F,4.16
G-112,Team 04,1159,EEE,Caleb Mitchell,M,4.09
G-112,Team 04,1251,SSS,Ngoc Ho,F,4.08
G-112,Team 04,4503,CoE,Rowena Mendoza,F,4.12
G-112,Team 04,5042,CEE,Tarun Nair,M,4.17
G-112,Team 04,583,MAE,Mackenzie Russell,F,4.03
G-112,Team 05,1450,MSE,Zeke Yang,M,4.09
